%time,field.data
1557352591778389863,364238
1557352591828285374,364146
1557352591878298092,364061
1557352591928456573,363981
1557352591978424578,363889
1557352592028550039,363802
1557352592078503127,363725
1557352592128706438,363652
1557352592178749144,363574
1557352592228652247,363490
1557352592278856027,363404
1557352592328903801,363314
1557352592378963902,363223
1557352592428977778,363130
1557352592478950565,363030
1557352592529074575,362923
1557352592579275704,362816
1557352592630072091,362708
1557352592679783978,362606
1557352592729865177,362498
1557352592779900681,362392
1557352592830316238,362287
1557352592880530119,362182
1557352592930479578,362075
1557352592980184191,361975
1557352593031138121,361874
1557352593080669431,361768
1557352593131029733,361655
1557352593181166863,361549
1557352593231657267,361440
1557352593281351597,361323
1557352593331952477,361207
1557352593381869565,361097
1557352593432245508,360982
1557352593481895453,360876
1557352593531981479,360770
1557352593581859766,360660
1557352593632364016,360545
1557352593682227478,360437
1557352593732121247,360334
1557352593782278439,360226
1557352593833218591,360106
1557352593883183592,359996
1557352593933412820,359885
1557352593983566083,359778
1557352594033659720,359671
1557352594083451912,359556
1557352594133501450,359430
1557352594183420677,359306
1557352594233794543,359205
1557352594283608637,359108
1557352594333547191,359000
1557352594383743617,358884
1557352594434352289,358778
1557352594484047886,358690
1557352594533887218,358591
1557352594583747518,358471
1557352594633552949,358352
1557352594683599976,358241
1557352594733733650,358127
1557352594783727131,358022
1557352594833879456,357928
1557352594883939792,357833
1557352594934052198,357722
1557352594984211018,357600
1557352595034227530,357489
1557352595084189139,357388
1557352595134384073,357292
1557352595184320339,357198
1557352595234668105,357091
1557352595284369721,356978
1557352595334672337,356871
1557352595385522918,356757
1557352595435273023,356650
1557352595485212499,356540
1557352595535462815,356422
1557352595585681112,356296
1557352595635446848,356194
1557352595685520709,356110
1557352595735308845,356017
1557352595785434170,355900
1557352595835312704,355777
1557352595885226669,355671
1557352595935493564,355574
1557352595985461573,355478
1557352596035538107,355364
1557352596085614813,355233
1557352596135775529,355116
1557352596185844027,355019
1557352596235893693,354920
1557352596286776046,354809
1557352596336430790,354687
1557352596386917446,354578
1557352596436875518,354473
1557352596486914722,354373
1557352596537005143,354265
1557352596586624573,354148
1557352596636548981,354037
1557352596686507833,353928
1557352596736638859,353815
1557352596787128159,353697
1557352596836859745,353574
1557352596887128784,353455
1557352596936991843,353341
1557352596987161079,353230
1557352597037083609,353109
1557352597087037675,352992
1557352597137163759,352868
1557352597187768584,352740
1557352597237778934,352618
1557352597287928589,352497
1557352597338498836,352369
1557352597388945705,352249
1557352597438523823,352133
1557352597488688472,352012
1557352597538684305,351887
1557352597588366698,351768
1557352597638162045,351645
1557352597688346980,351519
1557352597738933465,351390
1557352597788351035,351271
1557352597838431081,351155
1557352597889495262,351035
1557352597939512049,350907
1557352597989598679,350781
1557352598039286061,350658
1557352598089351752,350532
1557352598139009784,350398
1557352598189216504,350271
1557352598239605244,350146
1557352598289332474,350030
1557352598339515505,349908
1557352598390278641,349781
1557352598440320219,349656
1557352598490229040,349523
1557352598541251208,349384
1557352598590638604,349267
1557352598640506760,349137
1557352598690523875,349013
1557352598740825169,348885
1557352598790822432,348756
1557352598840961199,348627
1557352598890986009,348504
1557352598940958458,348377
1557352598990899520,348247
1557352599041019464,348129
1557352599091057146,348003
1557352599141017204,347873
1557352599190953121,347743
1557352599241021503,347616
1557352599291070060,347494
1557352599341503027,347364
1557352599391134480,347226
1557352599441634912,347099
1557352599491450787,346974
1557352599541608956,346838
1557352599591533862,346703
1557352599641510259,346590
1557352599691587555,346476
1557352599741811357,346349
1557352599792070993,346209
1557352599842076630,346078
1557352599892318127,345948
1557352599942251220,345819
1557352599992347644,345689
1557352600042778502,345576
1557352600092447525,345455
1557352600142489127,345319
1557352600192465165,345183
1557352600242731519,345062
1557352600292886737,344943
1557352600343052703,344814
1557352600393645907,344671
1557352600443709354,344552
1557352600493782238,344436
1557352600544255963,344321
1557352600594135155,344194
1557352600644095290,344059
1557352600694215401,343922
1557352600744172792,343803
1557352600794194909,343686
1557352600844282037,343560
1557352600893960202,343423
1557352600944524909,343279
1557352600994456737,343146
1557352601044813843,343019
1557352601094494997,342905
1557352601144490703,342781
1557352601194746345,342649
1557352601244695009,342522
1557352601294987562,342396
1557352601345023968,342273
1557352601395080165,342162
1557352601445215030,342049
1557352601495200516,341934
1557352601546567031,341816
1557352601596519698,341698
1557352601646880487,341578
1557352601696442619,341458
1557352601746480499,341350
1557352601796770031,341243
1557352601847981642,341139
1557352601896851641,341068
1557352601947731970,340989
1557352601997872522,340904
1557352602047718745,340827
1557352602096650463,340758
1557352602147274723,340689
1557352602197335555,340634
1557352602247726410,340584
1557352602297697632,340539
1557352602347569779,340503
1557352602397703579,340465
1557352602447788854,340430
1557352602497981801,340399
1557352602547699737,340372
1557352602597758676,340348
1557352602647906986,340325
1557352602697843778,340304
1557352602747693018,340287
1557352602797790654,340275
1557352602848179318,340266
1557352602898161512,340259
1557352602948160925,340254
1557352602998308494,340251
1557352603048875890,340249
1557352603098553981,340249
1557352603148396780,340249
1557352603198679562,340249
1557352603248708897,340249
1557352603299210104,340249
1557352603349317441,340249
1557352603399183821,340249
1557352603448877899,340249
1557352603499640966,340249
1557352603550056703,340249
1557352603599306071,340249
1557352603649553818,340249
1557352603699536288,340249
1557352603751150833,340260
1557352603800673958,340291
1557352603850730129,340304
1557352603900597480,340324
1557352603951500770,340331
1557352604001206099,340332
1557352604051561457,340336
1557352604101240498,340344
1557352604151634464,340353
1557352604201736258,340364
1557352604252142552,340379
1557352604301681173,340396
1557352604352262643,340412
1557352604401995813,340429
1557352604452457455,340446
1557352604502742190,340467
1557352604552697871,340496
1557352604602636379,340517
1557352604653096366,340531
1557352604702420234,340553
1557352604753243943,340577
1557352604803283539,340602
1557352604853153955,340633
1557352604904254088,340672
1557352604953394006,340709
1557352605002917679,340751
1557352605054199899,340807
1557352605104154778,340868
1557352605155062120,340939
1557352605204196353,341014
1557352605255162603,341078
1557352605304676056,341145
1557352605354409565,341223
1557352605404579048,341300
1557352605454679317,341378
1557352605504502770,341464
1557352605555174465,341546
1557352605605078604,341615
1557352605655670356,341682
1557352605705095706,341747
1557352605755983937,341803
1557352605805258822,341865
1557352605855603290,341935
1557352605905267772,341999
1557352605956038565,342052
1557352606005974074,342105
1557352606056166730,342166
1557352606105890356,342207
1557352606155835265,342254
1557352606205630496,342317
1557352606256005154,342393
1557352606305940535,342462
1557352606356849212,342531
1557352606407208906,342594
1557352606457266868,342653
1557352606507352713,342714
1557352606557777312,342780
1557352606607711742,342832
1557352606657911222,342879
1557352606707540261,342928
1557352606758024659,342963
1557352606807785439,342960
1557352606858304594,342953
1557352606907895721,342941
1557352606958803715,342930
1557352607008753308,342922
1557352607058644346,342915
1557352607108137944,342907
1557352607158961767,342902
1557352607208437558,342897
1557352607258965088,342892
1557352607309057088,342890
1557352607359294301,342889
1557352607409034850,342889
1557352607459863587,342889
1557352607509349812,342889
1557352607560266956,342889
1557352607609543315,342889
1557352607660401596,342889
1557352607710341859,342889
1557352607761073911,342889
1557352607811037027,342889
1557352607860937566,342889
1557352607911134850,342889
1557352607960949636,342889
1557352608011266612,342889
1557352608061179052,342885
1557352608111060679,342876
1557352608161028596,342856
1557352608210916841,342836
1557352608261730397,342825
1557352608311705846,342816
1557352608362319121,342806
1557352608412126878,342798
1557352608462368591,342792
1557352608512155814,342787
1557352608562365417,342786
1557352608612575977,342786
1557352608663791352,342786
1557352608712718122,342786
1557352608763835733,342786
1557352608813565808,342786
1557352608863688570,342786
1557352608913530029,342786
1557352608964138591,342786
1557352609014037013,342786
1557352609064412336,342786
1557352609114140620,342786
1557352609164199465,342786
1557352609214112621,342786
1557352609264386133,342786
1557352609314150881,342786
1557352609364911150,342786
1557352609414344868,342786
1557352609464589407,342786
1557352609515063863,342786
1557352609565121109,342786
1557352609615109578,342786
1557352609665667241,342787
1557352609714895673,342799
1557352609765076798,342809
1557352609816486319,342814
1557352609866547724,342817
1557352609916518331,342817
1557352609966388801,342817
1557352610016535228,342817
1557352610067273472,342817
1557352610117053447,342817
1557352610167014174,342817
1557352610217005604,342817
1557352610267223980,342825
1557352610316621828,342848
1557352610367485387,342860
1557352610417126044,342880
1557352610467734736,342900
1557352610517309732,342919
1557352610567206061,342934
1557352610616760338,342950
1557352610667244091,342971
1557352610717023645,342991
1557352610768222699,343012
1557352610818211372,343040
1557352610867951778,343081
1557352610918639957,343116
1557352610968472010,343153
1557352611018210547,343192
1557352611069458875,343221
1557352611119523650,343257
1557352611169481271,343300
1557352611219363316,343346
1557352611270119712,343377
1557352611320064421,343416
1557352611370100059,343456
1557352611420086601,343498
1557352611470169742,343543
1557352611520001719,343591
1557352611569991409,343636
1557352611620163398,343693
1557352611670537000,343754
1557352611720704840,343815
1557352611770353169,343886
1557352611820290880,343953
1557352611870886727,344021
1557352611920472076,344101
1557352611970724166,344181
1557352612021096287,344248
1557352612071216839,344316
1557352612121126548,344385
1557352612171349132,344433
1557352612221160882,344457
1557352612271282826,344451
1557352612322157922,344432
1557352612372135026,344418
1557352612422084254,344410
1557352612472759066,344405
1557352612522672501,344395
1557352612571951636,344387
1557352612622103542,344379
1557352612671854299,344372
1557352612721689082,344369
1557352612771903241,344367
1557352612822792544,344366
1557352612872384927,344366
1557352612922762191,344366
1557352612972702226,344366
1557352613022982545,344366
1557352613073106729,344366
1557352613122845365,344366
1557352613173249898,344366
1557352613222948082,344366
1557352613273034497,344366
1557352613323230634,344358
1557352613373460075,344337
1557352613423147772,344327
1557352613473637101,344318
1557352613523492691,344310
1557352613573755138,344299
1557352613623638014,344284
1557352613673658306,344282
1557352613724548103,344279
1557352613774663758,344279
1557352613824496994,344279
1557352613875022785,344275
1557352613925558363,344274
1557352613975038900,344274
1557352614025115638,344271
1557352614074873988,344266
1557352614125394179,344254
1557352614175280123,344241
1557352614225211652,344222
1557352614275031969,344198
1557352614325180725,344166
1557352614375486221,344131
1557352614425424070,344093
1557352614475367549,344041
1557352614525660672,343987
1557352614575756470,343932
1557352614625541138,343872
1557352614675797951,343809
1557352614725819740,343744
1557352614775469395,343678
1557352614826060415,343603
1557352614876157637,343522
1557352614926209922,343435
1557352614977444942,343344
1557352615027642285,343240
1557352615077421889,343155
1557352615127375224,343066
1557352615177329181,342973
1557352615227205589,342877
1557352615277323724,342779
1557352615328073496,342686
1557352615377835815,342600
1557352615427703674,342513
1557352615477547971,342411
1557352615528047281,342307
1557352615577853667,342204
1557352615627389156,342110
1557352615677585506,342022
1557352615728129574,341930
1557352615777889009,341824
1557352615828260852,341723
1557352615878386536,341631
1557352615928972842,341547
1557352615978181348,341466
1557352616029286328,341382
1557352616078924285,341298
1557352616129057197,341213
1557352616178699109,341133
1557352616228238591,341061
1557352616278316340,340980
1557352616328528048,340891
1557352616378395872,340803
1557352616429224349,340723
1557352616479284165,340648
1557352616529514107,340566
1557352616579051398,340480
1557352616629089292,340393
1557352616679618732,340311
1557352616729534839,340226
1557352616779732414,340135
1557352616829392222,340039
1557352616880240022,339940
1557352616930147349,339844
1557352616980295736,339759
1557352617030132837,339674
1557352617080810994,339580
1557352617130712976,339488
1557352617180954807,339401
1557352617230813403,339314
1557352617280823520,339218
1557352617330899372,339119
1557352617380922481,339024
1557352617431474134,338939
1557352617480996764,338856
1557352617531141735,338770
1557352617581137244,338674
1557352617631206559,338573
1557352617681756852,338481
1557352617731753478,338392
1557352617781330815,338298
1557352617832206917,338189
1557352617882268161,338070
1557352617932345445,337975
1557352617982281376,337887
1557352618032106521,337792
1557352618082123842,337692
1557352618133548325,337587
1557352618182491939,337504
1557352618232469071,337423
1557352618283131537,337338
1557352618333142064,337225
1557352618383002170,337116
1557352618433145494,337028
1557352618483231620,336940
1557352618534093475,336857
1557352618583292115,336774
1557352618633340554,336688
1557352618683482808,336607
1557352618733474222,336529
1557352618783378700,336451
1557352618833352132,336379
1557352618883426754,336303
1557352618933696147,336229
1557352618984173090,336162
1557352619034711004,336093
1557352619084350672,336020
1557352619134116505,335950
1557352619184139860,335880
1557352619234194021,335805
1557352619284347328,335725
1557352619334499736,335649
1557352619384306917,335573
1557352619434176057,335494
1557352619484531989,335408
1557352619534960453,335321
1557352619584514608,335233
1557352619634573514,335146
1557352619684538357,335062
1557352619735129449,334973
1557352619784948549,334879
1557352619835326153,334791
1557352619885357240,334701
1557352619935285919,334612
1557352619985168155,334526
1557352620035426950,334438
1557352620085479037,334348
1557352620136463755,334255
1557352620185688021,334170
1557352620236323598,334068
1557352620286277366,333976
1557352620336279109,333887
1557352620386348753,333795
1557352620436453800,333699
1557352620486578416,333596
1557352620536584864,333491
1557352620586516326,333399
1557352620636443136,333311
1557352620686535022,333217
1557352620736684382,333131
1557352620786449276,333073
1557352620836569582,333033
1557352620886612298,332983
1557352620936832968,332935
1557352620986822312,332897
1557352621036983720,332858
1557352621086834844,332821
1557352621136945307,332785
1557352621187048960,332752
1557352621237931640,332724
1557352621287899234,332700
1557352621337424764,332677
1557352621387364994,332658
1557352621437463174,332641
1557352621487456148,332625
1557352621537542712,332611
1557352621587528206,332601
1557352621637594947,332595
1557352621687650198,332592
1557352621737680553,332592
1557352621787786085,332592
1557352621837897474,332592
1557352621887973494,332592
1557352621938590088,332592
1557352621988678960,332592
1557352622038709432,332592
1557352622089120641,332592
1557352622138882587,332592
1557352622188947805,332592
1557352622238893554,332592
1557352622288874965,332592
1557352622338725246,332592
1557352622388924582,332592
1557352622439322812,332592
1557352622489586583,332592
1557352622539087519,332592
1557352622589376071,332592
1557352622639484415,332592
1557352622689354619,332592
1557352622739962353,332592
1557352622789446221,332592
1557352622839873119,332592
1557352622889671598,332592
1557352622939893213,332592
1557352622989884078,332592
1557352623039806826,332592
1557352623089963540,332592
1557352623140051432,332592
1557352623190053282,332592
1557352623240171093,332592
1557352623290573962,332592
1557352623340296254,332592
1557352623390490511,332592
1557352623440508792,332592
1557352623490582007,332592
1557352623540602159,332592
1557352623590693713,332592
1557352623641247410,332592
1557352623691344794,332592
1557352623741204567,332592
1557352623791322840,332592
1557352623841806633,332592
1557352623892829594,332592
1557352623942483836,332592
1557352623992172470,332592
1557352624042168715,332592
1557352624092426041,332592
1557352624142649574,332592
1557352624192897025,332592
1557352624243198016,332592
1557352624293107823,332592
1557352624343643392,332592
1557352624393188799,332592
1557352624443698660,332592
1557352624493302391,332592
1557352624543688775,332592
1557352624592883851,332592
1557352624643020195,332592
1557352624693108530,332592
1557352624743501155,332592
1557352624793387558,332592
1557352624843226722,332592
1557352624893509611,332592
1557352624943539119,332592
1557352624993916556,332592
1557352625043866767,332592
1557352625094482160,332592
1557352625144136066,332592
1557352625194627526,332592
1557352625244402605,332592
1557352625294552101,332592
1557352625345269705,332592
1557352625394711698,332592
1557352625445417812,332592
1557352625495424363,332592
1557352625545204451,332592
1557352625595196542,332592
1557352625645515729,332592
1557352625695803278,332592
1557352625745531619,332592
1557352625795585464,332592
1557352625845592620,332592
1557352625895861746,332592
1557352625946174757,332592
1557352625995828975,332592
1557352626045457751,332592
1557352626095433170,332592
1557352626145607733,332592
1557352626195648403,332592
1557352626245680151,332592
1557352626296084682,332592
1557352626346299654,332592
1557352626396097452,332592
1557352626446110219,332592
1557352626496117286,332592
1557352626546665144,332592
1557352626596312699,332592
1557352626646359576,332592
1557352626696622632,332592
1557352626746909763,332592
1557352626796907639,332592
1557352626847042713,332592
1557352626896904002,332592
1557352626946949054,332592
1557352626997198931,332592
1557352627047760428,332592
1557352627097951483,332592
1557352627147644273,332592
1557352627197966021,332592
1557352627248529867,332592
1557352627298535596,332592
1557352627347881976,332592
1557352627397858889,332592
1557352627447936253,332592
1557352627498535022,332592
1557352627549094187,332592
1557352627598955200,332592
1557352627648914715,332592
1557352627699599876,332592
1557352627749620004,332592
1557352627799213121,332592
1557352627849352437,332592
1557352627899551907,332592
1557352627949603059,332592
1557352627999840815,332592
1557352628049639546,332592
1557352628099362333,332592
1557352628149377471,332592
1557352628199347448,332592
1557352628249451701,332592
1557352628299570396,332592
1557352628349553141,332592
1557352628399618477,332592
1557352628449949414,332592
1557352628500589557,332592
1557352628550795325,332592
1557352628600449699,332592
1557352628651438369,332592
1557352628701156491,332592
1557352628751076488,332592
1557352628801111443,332592
1557352628850904798,332592
1557352628902835172,332592
1557352628951342585,332592
1557352629001273179,332592
1557352629051190908,332592
1557352629101025545,332592
1557352629151082739,332592
1557352629201123025,332592
1557352629251224607,332592
1557352629301787560,332592
1557352629351798342,332592
1557352629401844047,332592
1557352629452225447,332592
1557352629502246657,332592
1557352629552053308,332592
1557352629602082790,332592
1557352629652198631,332592
1557352629702064815,332592
1557352629752277584,332592
1557352629802184843,332592
1557352629852126029,332592
1557352629902134819,332592
1557352629952288226,332592
1557352630002186830,332592
1557352630052816741,332592
1557352630102548774,332592
1557352630153154974,332592
1557352630203309099,332592
1557352630254279326,332592
1557352630303546172,332592
1557352630353807419,332592
1557352630403318036,332592
1557352630453829501,332592
1557352630503394185,332592
1557352630553827678,332592
1557352630603621304,332592
1557352630653842794,332592
1557352630703734161,332592
1557352630754060778,332592
1557352630803949584,332592
1557352630854206044,332592
1557352630904450670,332592
1557352630955644143,332592
1557352631005731546,332592
1557352631056448453,332592
1557352631105614147,332592
1557352631156616344,332592
1557352631206386990,332592
1557352631256661224,332592
1557352631306190388,332592
1557352631356222547,332592
1557352631406002832,332592
1557352631456512012,332592
1557352631506512207,332592
1557352631556624050,332592
1557352631606476842,332592
1557352631656668730,332592
1557352631707026226,332592
1557352631757198007,332592
1557352631807094652,332592
1557352631857823652,332592
1557352631907363888,332592
1557352631957763267,332592
1557352632007422063,332592
1557352632057204318,332592
1557352632107426273,332592
1557352632157666430,332592
1557352632207542988,332592
1557352632257915678,332592
1557352632307804421,332592
1557352632357897608,332592
1557352632407941771,332592
1557352632458362135,332592
1557352632508575559,332592
1557352632558419875,332592
1557352632608023171,332592
1557352632658482891,332592
1557352632708356275,332592
1557352632758528868,332592
1557352632808644735,332592
1557352632858622734,332592
1557352632908767002,332592
1557352632959343822,332592
1557352633009397748,332592
1557352633060229869,332592
1557352633109108066,332592
1557352633159984730,332592
1557352633209342776,332592
1557352633260027934,332592
1557352633310049274,332592
1557352633360206087,332592
1557352633410243835,332592
1557352633460494897,332592
1557352633510388619,332592
1557352633561116366,332592
1557352633610572074,332592
1557352633660670838,332592
1557352633710741771,332592
1557352633761015284,332592
1557352633811307955,332592
1557352633861264287,332592
1557352633911083829,332592
1557352633961530838,332592
1557352634011522533,332592
1557352634061651472,332592
1557352634111728422,332592
1557352634162096301,332592
1557352634211581614,332592
1557352634261687017,332592
1557352634311865637,332592
1557352634361776213,332592
1557352634411898967,332592
1557352634461891181,332592
1557352634512082176,332592
1557352634562404886,332592
1557352634611921295,332592
1557352634662500344,332592
1557352634712276499,332592
1557352634762432175,332592
1557352634812774853,332592
1557352634862830851,332592
1557352634912713567,332592
1557352634963001437,332592
1557352635012708024,332592
1557352635063151395,332592
1557352635113038956,332592
1557352635163756749,332592
1557352635213877868,332592
1557352635263794046,332592
1557352635313892822,332592
1557352635363810835,332592
1557352635413777683,332592
1557352635464238429,332592
1557352635514477581,332592
1557352635564248253,332592
1557352635614095736,332592
1557352635664680338,332592
1557352635714477339,332592
1557352635764479195,332592
1557352635814629113,332592
1557352635865045386,332592
1557352635915052992,332592
1557352635964875075,332592
1557352636014662316,332592
1557352636064745828,332592
1557352636114514709,332592
1557352636164532790,332592
1557352636214558164,332592
1557352636265020400,332592
1557352636315389426,332592
1557352636365597255,332592
1557352636416025241,332592
1557352636466519248,332592
1557352636515700369,332592
1557352636565823571,332592
1557352636616306574,332592
1557352636666015697,332592
1557352636716163291,332592
1557352636766196119,332592
1557352636816262382,332592
1557352636867512777,332592
1557352636916797275,332592
1557352636967511865,332592
1557352637017442827,332592
1557352637067353118,332592
1557352637117481137,332592
1557352637168024673,332592
1557352637217494875,332592
1557352637267491034,332592
1557352637317557606,332592
1557352637368025974,332592
1557352637418064133,332592
1557352637468639984,332592
1557352637518320699,332592
1557352637568316381,332592
1557352637618388521,332592
1557352637668921455,332592
1557352637718637233,332592
1557352637768832271,332592
1557352637818530965,332592
1557352637868903626,332592
1557352637918788394,332592
1557352637969052488,332592
1557352638018789719,332592
1557352638068767540,332592
1557352638118863997,332592
1557352638168908308,332592
1557352638219624834,332592
1557352638269890207,332592
1557352638319688627,332592
1557352638370214004,332592
1557352638420380179,332592
1557352638470196089,332592
1557352638520518016,332592
1557352638570352181,332592
1557352638619916180,332592
1557352638669959217,332592
1557352638720600775,332592
1557352638770759031,332592
1557352638820563776,332592
1557352638870665495,332592
1557352638921329780,332592
1557352638971445074,332592
1557352639020640666,332592
1557352639070517554,332592
1557352639120495325,332592
1557352639170607700,332592
1557352639220693848,332592
1557352639271462672,332592
1557352639320751584,332592
1557352639371418380,332592
1557352639421523790,332592
1557352639471493459,332592
1557352639521588620,332592
1557352639571642416,332592
1557352639621643151,332592
1557352639671765462,332592
1557352639721751232,332592
1557352639771901549,332592
1557352639821898204,332592
1557352639872032528,332592
1557352639922221905,332592
1557352639972100384,332592
1557352640022159956,332592
1557352640072050809,332592
1557352640122298511,332592
1557352640172265329,332592
1557352640222261412,332592
1557352640272246552,332592
1557352640322232712,332592
1557352640372201023,332592
1557352640422455718,332592
1557352640472334693,332592
1557352640522387652,332592
1557352640572673346,332592
1557352640622673068,332592
1557352640672570273,332592
1557352640722711083,332592
1557352640772752787,332592
1557352640823045914,332592
1557352640872895599,332592
1557352640923081543,332592
1557352640973148523,332592
1557352641023313876,332592
1557352641073260991,332592
1557352641123550514,332592
1557352641173328926,332592
1557352641223900677,332592
1557352641273515439,332592
1557352641323634003,332592
1557352641373694316,332592
1557352641423701886,332592
1557352641473714343,332592
1557352641523864300,332592
1557352641573890843,332592
1557352641624007398,332592
1557352641674051403,332592
1557352641725434152,332592
1557352641775583952,332592
1557352641825455618,332592
1557352641875466191,332592
1557352641926446906,332592
1557352641975820301,332592
1557352642026240516,332592
1557352642075807765,332592
1557352642126203823,332592
1557352642175919434,332592
